"","Incident_Number","Offence_Code_Group","Latitude","Longtitude","City","Year"
"357","I192070969","Simple Assault",42.31141864,-71.0796476,"Roxbury","2019"
"358","I192070868","Simple Assault",42.3782637,-71.03918446,"East Boston","2019"
"359","I192070853","Simple Assault",42.34493428,-71.06366374,"South End","2019"
"360","I192070841","Simple Assault",42.34840576,-71.08688339,"South End","2019"
"361","I192070829","Simple Assault",42.33511904,-71.0749171,"South End","2019"
"362","I192070798","Simple Assault",42.33401829,-71.07638124,"South End","2019"
"363","I192070791","Simple Assault",42.27615691,-71.09550303,"Mattapan","2019"
"364","I192070761","Simple Assault",42.36579076,-71.05116185,"Downtown","2019"
"365","I192070758","Simple Assault",42.29703368,-71.06860662,"Dorchester","2019"
"366","I192070749","Simple Assault",42.31342215,-71.09348975,"Roxbury","2019"
"367","I192070727","Simple Assault",42.28927826,-71.07581493,"Mattapan","2019"
"368","I192070718","Simple Assault",42.33695098,-71.08574813,"South End","2019"
"369","I192070704","Simple Assault",42.33651082,-71.08339215,"South End","2019"
"370","I192070703","Simple Assault",42.34888042,-71.06149764,"Downtown","2019"
"371","I192070688","Simple Assault",42.2777688,-71.09334841,"Mattapan","2019"
"372","I192070649","Simple Assault",42.30584423,-71.06261555,"Dorchester","2019"
"373","I192070620","Simple Assault",42.30006755,-71.0833691,"Mattapan","2019"
"374","I192070615","Simple Assault",42.35237073,-71.07227173,"South End","2019"
"375","I192070609","Simple Assault",42.31825005,-71.06122687,"Dorchester","2019"
"376","I192070560","Simple Assault",42.35648631,-71.05928145,"Downtown","2019"
"377","I192070490","Simple Assault",42.33744115,-71.08057671,"South End","2019"
"378","I192070468","Simple Assault",42.29855898,-71.07307742,"Dorchester","2019"
"379","I192070422","Simple Assault",42.33700248,-71.08227581,"South End","2019"
"380","I192070407","Simple Assault",42.28526024,-71.06444063,"Dorchester","2019"
"381","I192070399","Simple Assault",42.31775594,-71.06673388,"Roxbury","2019"
"382","I192070388","Simple Assault",42.24249483,-71.13565392,"Hyde Park","2019"
"383","I192070379","Simple Assault",42.25234038,-71.13279219,"Hyde Park","2019"
"384","I192070365","Simple Assault",42.35540113,-71.13090649,"Brighton","2019"
"385","I192070334","Simple Assault",42.33962338,-71.10649737,"Roxbury","2019"
"386","I192070314","Simple Assault",42.30270433,-71.0734249,"Dorchester","2019"
"387","I192070292","Simple Assault",42.35650174,-71.0619996,"Downtown","2019"
"388","I192070193","Simple Assault",42.33136637,-71.04140619,"South Boston","2019"
"389","I192070190","Simple Assault",42.30470399,-71.05908258,"Dorchester","2019"
"390","I192070189","Simple Assault",42.28326048,-71.12740393,"West Roxbury","2019"
"391","I192070108","Simple Assault",42.31258278,-71.07290449,"Roxbury","2019"
"392","I192070096","Simple Assault",42.29276044,-71.07486603,"Mattapan","2019"
"393","I192070070","Simple Assault",42.3116312,-71.06974316,"Roxbury","2019"
"394","I192070066","Simple Assault",42.28965221,-71.06321734,"Dorchester","2019"
"395","I192070024","Simple Assault",42.30422176,-71.07918459,"Dorchester","2019"
"396","I192070019","Simple Assault",42.31255112,-71.08021287,"Roxbury","2019"
"397","I192070011","Simple Assault",42.31694068,-71.06719268,"Roxbury","2019"
"398","I192070001","Simple Assault",42.35449639,-71.1278126,"Brighton","2019"
"399","I192069986","Simple Assault",42.26788791,-71.10067012,"Hyde Park","2019"
"400","I192069974","Simple Assault",42.34355868,-71.08734146,"South End","2019"
"401","I192069971","Simple Assault",42.34332128,-71.10261424,"South End","2019"
"402","I192069967","Simple Assault",42.33487309,-71.08504595,"Roxbury","2019"
"403","I192069949","Simple Assault",42.35637531,-71.06213513,"Downtown","2019"
"404","I192069891","Simple Assault",42.26956689,-71.09075049,"Mattapan","2019"
"405","I192069837","Simple Assault",42.3642384,-71.06165515,"Downtown","2019"
"406","I192069832","Simple Assault",42.3305903,-71.03888028,"South Boston","2019"
"407","I192069827","Simple Assault",42.34242808,-71.07952412,"South End","2019"
"408","I192069790","Simple Assault",42.34868544,-71.06608848,"Downtown","2019"
"409","I192069771","Simple Assault",42.34442266,-71.09833083,"South End","2019"
"410","I192069755","Simple Assault",42.30010597,-71.0710271,"Dorchester","2019"
"411","I192069750","Simple Assault",42.30845311,-71.08718664,"Roxbury","2019"
"412","I192069722","Simple Assault",42.33543394,-71.08076738,"South End","2019"
"413","I192069657","Simple Assault",42.29017307,-71.16136284,"West Roxbury","2019"
"414","I192069593","Simple Assault",42.35426247,-71.05883334,"Downtown","2019"
"415","I192069542","Simple Assault",42.3589268,-71.05450643,"Downtown","2019"
"416","I192069521","Simple Assault",42.266577,-71.16293495,"West Roxbury","2019"
"417","I192069516","Simple Assault",42.253372,-71.11654302,"Hyde Park","2019"
"418","I192069508","Simple Assault",42.3588621,-71.05680967,"Downtown","2019"
"419","I192069505","Simple Assault",42.34746241,-71.09826597,"South End","2019"
"420","I192069503","Simple Assault",42.35300247,-71.0450227,"South Boston","2019"
"421","I192069499","Simple Assault",42.37189802,-71.04294276,"East Boston","2019"
"422","I192069495","Simple Assault",42.33550576,-71.04291647,"South Boston","2019"
"423","I192069494","Simple Assault",42.33094957,-71.04139054,"South Boston","2019"
"424","I192069489","Simple Assault",42.28287754,-71.08474489,"Mattapan","2019"
"425","I192069477","Simple Assault",42.34285014,-71.06516235,"South End","2019"
"426","I192069469","Simple Assault",42.32276657,-71.10838774,"Jamaica Plain","2019"
"427","I192069464","Simple Assault",42.35981969,-71.05637691,"Downtown","2019"
"428","I192069461","Simple Assault",42.30829668,-71.06747771,"Dorchester","2019"
"429","I192069457","Simple Assault",42.34935468,-71.0675576,"Downtown","2019"
"430","I192069455","Simple Assault",42.24448261,-71.1189921,"Hyde Park","2019"
"431","I192069450","Simple Assault",42.36242887,-71.06054873,"Downtown","2019"
"432","I192069449","Simple Assault",42.32978737,-71.08324801,"Roxbury","2019"
"433","I192069445","Simple Assault",42.30406551,-71.0700332,"Dorchester","2019"
"434","I192069442","Simple Assault",42.34935468,-71.0675576,"Downtown","2019"
"435","I192069406","Simple Assault",42.36094387,-71.0612792,"Downtown","2019"
"436","I192069389","Simple Assault",42.35554806,-71.0607314,"Downtown","2019"
"437","I192069357","Simple Assault",42.30263978,-71.06038376,"Dorchester","2019"
"438","I192069352","Simple Assault",42.36020464,-71.05620816,"Downtown","2019"
"439","I192069348","Simple Assault",42.29572232,-71.07505157,"Mattapan","2019"
"440","I192069331","Simple Assault",42.32856401,-71.06835343,"South Boston","2019"
"441","I192069293","Simple Assault",42.35189279,-71.0706814,"Downtown","2019"
"442","I192069289","Simple Assault",42.35002128,-71.06595675,"Downtown","2019"
"443","I192069283","Simple Assault",42.34980175,-71.07840978,"South End","2019"
"444","I192069245","Simple Assault",42.34043847,-71.08895009,"South End","2019"
"445","I192069204","Simple Assault",42.33444882,-71.0757421,"South End","2019"
"446","I192069202","Simple Assault",42.28898462,-71.15224773,"West Roxbury","2019"
"447","I192069199","Simple Assault",42.33428841,-71.07239518,"South End","2019"
"448","I192069191","Simple Assault",42.28277509,-71.08877688,"Mattapan","2019"
"449","I192069157","Simple Assault",42.32291698,-71.10289006,"Jamaica Plain","2019"
"450","I192069154","Simple Assault",42.3043395,-71.08477887,"Roxbury","2019"
"451","I192069140","Simple Assault",42.34091586,-71.08771531,"South End","2019"
"452","I192069129","Simple Assault",42.3499624,-71.14762531,"Brighton","2019"
"453","I192069115","Simple Assault",42.30576686,-71.08097517,"Roxbury","2019"
"454","I192069114","Simple Assault",42.32104457,-71.09281974,"Roxbury","2019"
"455","I192069105","Simple Assault",42.32696802,-71.08051941,"Roxbury","2019"
"456","I192069101","Simple Assault",42.29937505,-71.07194614,"Dorchester","2019"
"457","I192069100","Simple Assault",42.35125902,-71.06009371,"Downtown","2019"
"458","I192069075","Simple Assault",42.35620474,-71.15421854,"Brighton","2019"
"459","I192069055","Simple Assault",42.32348445,-71.10813006,"Jamaica Plain","2019"
"460","I192069032","Simple Assault",42.3169665,-71.08254058,"Roxbury","2019"
"461","I192069028","Simple Assault",42.34939238,-71.07457981,"South End","2019"
"462","I192069027","Simple Assault",42.35827471,-71.07057867,"Downtown","2019"
"463","I192069017","Simple Assault",42.26255558,-71.10186986,"Hyde Park","2019"
"464","I192068952","Simple Assault",42.39327289,-71.00793914,"East Boston","2019"
"465","I192068950","Simple Assault",42.28199544,-71.05892117,"Dorchester","2019"
"466","I192068942","Simple Assault",42.35204779,-71.13180684,"Brighton","2019"
"467","I192068895","Simple Assault",42.34827698,-71.07038932,"Downtown","2019"
"468","I192068835","Simple Assault",42.32742591,-71.07702562,"Roxbury","2019"
"469","I192068793","Simple Assault",42.33479912,-71.09744985,"Roxbury","2019"
"470","I192068790","Simple Assault",42.33056977,-71.09959089,"Roxbury","2019"
"471","I192068764","Simple Assault",42.2908654,-71.05312326,"Dorchester","2019"
"472","I192068754","Simple Assault",42.28187061,-71.08751152,"Mattapan","2019"
"473","I192068746","Simple Assault",42.32933595,-71.10866248,"Roxbury","2019"
"474","I192068685","Simple Assault",42.28618607,-71.13876712,"West Roxbury","2019"
"475","I192068642","Simple Assault",42.33391238,-71.10524519,"Roxbury","2019"
"476","I192068616","Simple Assault",42.28968383,-71.12256982,"West Roxbury","2019"
"477","I192068475","Simple Assault",42.32696802,-71.08051941,"Roxbury","2019"
"478","I192068419","Simple Assault",42.30270433,-71.0734249,"Dorchester","2019"
"479","I192068406","Simple Assault",42.32177032,-71.09779774,"Roxbury","2019"
"480","I192068380","Simple Assault",42.32458598,-71.08214495,"Roxbury","2019"
"481","I192068363","Simple Assault",42.37620267,-71.03979926,"East Boston","2019"
"482","I192068362","Simple Assault",42.315969,-71.066253,"Roxbury","2019"
"483","I192068360","Simple Assault",42.33024908,-71.08189495,"Roxbury","2019"
"484","I192068348","Simple Assault",42.38685489,-71.00738288,"East Boston","2019"
"485","I192068327","Simple Assault",42.34432514,-71.06571148,"South End","2019"
"486","I192068286","Simple Assault",42.31396145,-71.06685455,"Dorchester","2019"
"487","I192068276","Simple Assault",42.27991636,-71.09674377,"Mattapan","2019"
"488","I192068254","Simple Assault",42.37736388,-71.05791376,"Charlestown","2019"
"489","I192068241","Simple Assault",42.376852,-71.06887255,"Charlestown","2019"
"490","I192068211","Simple Assault",42.35196451,-71.04611291,"South Boston","2019"
"491","I192068185","Simple Assault",42.35255545,-71.06068136,"Downtown","2019"
"492","I192068174","Simple Assault",42.34974111,-71.05801618,"Downtown","2019"
"493","I192068143","Simple Assault",42.3248775,-71.10316435,"Jamaica Plain","2019"
"494","I192068122","Simple Assault",42.30855179,-71.08480199,"Roxbury","2019"
"495","I192068119","Simple Assault",42.31781953,-71.06603518,"Roxbury","2019"
"496","I192068092","Simple Assault",42.29733211,-71.13155603,"West Roxbury","2019"
"497","I192068055","Simple Assault",42.31852698,-71.09664983,"Roxbury","2019"
"498","I192068049","Simple Assault",42.27661501,-71.08029831,"Mattapan","2019"
"499","I192068047","Simple Assault",42.35511273,-71.1316983,"Brighton","2019"
"500","I192068045","Simple Assault",42.35195238,-71.06124486,"Downtown","2019"
"501","I192067998","Simple Assault",42.332177,-71.04228989,"South Boston","2019"
"502","I192067978","Simple Assault",42.27130225,-71.07442362,"Mattapan","2019"
"503","I192067933","Simple Assault",42.27357721,-71.0677043,"Dorchester","2019"
"504","I192067830","Simple Assault",42.31499803,-71.09194485,"Roxbury","2019"
"505","I192067766","Simple Assault",42.35892279,-71.05835354,"Downtown","2019"
"506","I192067695","Simple Assault",42.2753418,-71.11601919,"Hyde Park","2019"
"507","I192067660","Simple Assault",42.28761226,-71.07166865,"Mattapan","2019"
"508","I192067655","Simple Assault",42.31860134,-71.08405792,"Roxbury","2019"
"509","I192067605","Simple Assault",42.34862382,-71.08277637,"South End","2019"
"510","I192067578","Simple Assault",42.34012548,-71.0822333,"South End","2019"
"511","I192067510","Simple Assault",42.34980175,-71.07840978,"South End","2019"
"512","I192067467","Simple Assault",42.2783992,-71.06636305,"Dorchester","2019"
"513","I192067447","Simple Assault",42.26337776,-71.12148997,"Hyde Park","2019"
"514","I192067405","Simple Assault",42.28446743,-71.11183089,"Hyde Park","2019"
"515","I192067381","Simple Assault",42.29910777,-71.06829572,"Dorchester","2019"
"516","I192067350","Simple Assault",42.3196138,-71.04158781,"South Boston","2019"
"517","I192067348","Simple Assault",42.34376458,-71.08866865,"South End","2019"
"518","I192067345","Simple Assault",42.31949779,-71.09707352,"Roxbury","2019"
"519","I192067343","Simple Assault",42.36108179,-71.05698344,"Downtown","2019"
"520","I192067291","Simple Assault",42.33248759,-71.08365801,"Roxbury","2019"
"521","I192067208","Simple Assault",42.30724276,-71.07558677,"Dorchester","2019"
"522","I192067204","Simple Assault",42.36439256,-71.06093185,"Downtown","2019"
"523","I192067186","Simple Assault",42.35325379,-71.0487241,"South Boston","2019"
"524","I192067156","Simple Assault",42.34862382,-71.08277637,"South End","2019"
"525","I192067134","Simple Assault",42.32283759,-71.10096723,"Jamaica Plain","2019"
"526","I192067133","Simple Assault",42.28076737,-71.04736497,"Dorchester","2019"
"527","I192067110","Simple Assault",42.29681643,-71.04853785,"Dorchester","2019"
"528","I192067108","Simple Assault",42.31506898,-71.09746579,"Jamaica Plain","2019"
"529","I192067076","Simple Assault",42.32553801,-71.06579592,"South Boston","2019"
"530","I192067040","Simple Assault",42.2753418,-71.11601919,"Hyde Park","2019"
"531","I192067028","Simple Assault",42.29360585,-71.0718865,"Dorchester","2019"
"532","I192066972","Simple Assault",42.31521134,-71.08783592,"Roxbury","2019"
"533","I192066963","Simple Assault",42.32809966,-71.06321676,"South Boston","2019"
"534","I192066951","Simple Assault",42.2960628,-71.08664795,"Mattapan","2019"
"535","I192066944","Simple Assault",42.36917081,-71.03970662,"East Boston","2019"
"536","I192066935","Simple Assault",42.29385719,-71.08324022,"Mattapan","2019"
"537","I192066925","Simple Assault",42.28979533,-71.06897947,"Dorchester","2019"
"538","I192066924","Simple Assault",42.31485546,-71.0992241,"Jamaica Plain","2019"
"539","I192066920","Simple Assault",42.32283759,-71.10096723,"Jamaica Plain","2019"
"540","I192066901","Simple Assault",42.34601613,-71.0938121,"South End","2019"
"541","I192066897","Simple Assault",42.33428841,-71.07239518,"South End","2019"
"542","I192066896","Simple Assault",42.3642384,-71.06165515,"Downtown","2019"
"543","I192066895","Simple Assault",42.37172932,-71.03899985,"East Boston","2019"
"544","I192066879","Simple Assault",42.35106637,-71.06549569,"Downtown","2019"
"545","I192066869","Simple Assault",42.30154555,-71.08118184,"Mattapan","2019"
"546","I192066865","Simple Assault",42.33665636,-71.04538535,"South Boston","2019"
"547","I192066849","Simple Assault",42.27380942,-71.11996035,"Hyde Park","2019"
"548","I192066846","Simple Assault",42.33729692,-71.07919582,"South End","2019"
"549","I192066827","Simple Assault",42.33153509,-71.09534648,"Roxbury","2019"
"550","I192066823","Simple Assault",42.35426247,-71.05883334,"Downtown","2019"
"551","I192066797","Simple Assault",42.25746471,-71.12170562,"Hyde Park","2019"
"552","I192066782","Simple Assault",42.23603929,-71.12718154,"Hyde Park","2019"
"553","I192066753","Simple Assault",42.32624204,-71.10317575,"Jamaica Plain","2019"
"554","I192066743","Simple Assault",42.29752853,-71.05571641,"Dorchester","2019"
"555","I192066739","Simple Assault",42.31569724,-71.06447109,"Dorchester","2019"
"556","I192066700","Simple Assault",42.2802082,-71.17087959,"West Roxbury","2019"
"557","I192066662","Simple Assault",42.27342041,-71.0700003,"Dorchester","2019"
"558","I192066605","Simple Assault",42.31296937,-71.05720983,"Dorchester","2019"
"559","I192066598","Simple Assault",42.32692112,-71.05841861,"South Boston","2019"
"560","I192066579","Simple Assault",42.35196813,-71.08200943,"South End","2019"
"561","I192066546","Simple Assault",42.34365562,-71.0873889,"South End","2019"
"562","I192066545","Simple Assault",42.28597673,-71.07991562,"Mattapan","2019"
"563","I192066542","Simple Assault",42.35766829,-71.12729676,"Brighton","2019"
"564","I192066539","Simple Assault",42.33773362,-71.03548407,"South Boston","2019"
