"","Incident_Number","Offence_Code_Group","Latitude","Longtitude","City","Year"
"33872","I162014595","Motor Vehicle Accident Response",42.34393909,-71.06594762,"South End","2016"
"33873","I162014543","Motor Vehicle Accident Response",42.36208594,-71.13039873,"Brighton","2016"
"33874","I162014542","Motor Vehicle Accident Response",42.38737816,-71.00471909,"East Boston","2016"
"33875","I162014537","Motor Vehicle Accident Response",42.33827462,-71.07662934,"South End","2016"
"33876","I162014504","Motor Vehicle Accident Response",42.29821908,-71.05704798,"Dorchester","2016"
"33877","I162014497","Motor Vehicle Accident Response",42.26442723,-71.15808937,"West Roxbury","2016"
"33878","I162014496","Motor Vehicle Accident Response",42.28602296,-71.0547826,"Dorchester","2016"
"33879","I162014452","Motor Vehicle Accident Response",42.32265133,-71.07172492,"Roxbury","2016"
"33880","I162014441","Motor Vehicle Accident Response",42.360705,-71.055868,"Downtown","2016"
"33881","I162014435","Motor Vehicle Accident Response",42.28356052,-71.07148942,"Dorchester","2016"
"33882","I162014433","Motor Vehicle Accident Response",42.31056633,-71.10345762,"Jamaica Plain","2016"
"33883","I162014431","Motor Vehicle Accident Response",42.28297379,-71.08194011,"Mattapan","2016"
"33884","I162014409","Motor Vehicle Accident Response",42.33561661,-71.03641895,"South Boston","2016"
"33885","I162014407","Motor Vehicle Accident Response",42.25621592,-71.12401947,"Hyde Park","2016"
"33886","I162014390","Motor Vehicle Accident Response",42.30316091,-71.08515552,"Mattapan","2016"
"33887","I162014379","Motor Vehicle Accident Response",42.33931449,-71.06748926,"South End","2016"
"33888","I162014377","Motor Vehicle Accident Response",42.33644896,-71.0481912,"South Boston","2016"
"33889","I162014364","Motor Vehicle Accident Response",42.31578,-71.066399,"Dorchester","2016"
"33890","I162014358","Motor Vehicle Accident Response",42.2764171,-71.16248814,"West Roxbury","2016"
"33891","I162014342","Motor Vehicle Accident Response",42.38200717,-71.07217141,"Charlestown","2016"
"33892","I162014340","Motor Vehicle Accident Response",42.29861807,-71.06064186,"Dorchester","2016"
"33893","I162014317","Motor Vehicle Accident Response",42.30857205,-71.10139889,"Jamaica Plain","2016"
"33894","I162014313","Motor Vehicle Accident Response",42.32066147,-71.07067867,"Roxbury","2016"
"33895","I162014294","Motor Vehicle Accident Response",42.32908071,-71.07501301,"Roxbury","2016"
"33896","I162014280","Motor Vehicle Accident Response",42.37826778,-71.03601677,"East Boston","2016"
"33897","I162014270","Motor Vehicle Accident Response",42.35742163,-71.14831677,"Brighton","2016"
"33898","I162014239","Motor Vehicle Accident Response",42.35019678,-71.13347927,"Brighton","2016"
"33899","I162014222","Motor Vehicle Accident Response",42.28462275,-71.05116556,"Dorchester","2016"
"33900","I162014219","Motor Vehicle Accident Response",42.33561876,-71.07717169,"South End","2016"
"33901","I162014216","Motor Vehicle Accident Response",42.30131086,-71.08443841,"Mattapan","2016"
"33902","I162014180","Motor Vehicle Accident Response",42.31045049,-71.07899231,"Roxbury","2016"
"33903","I162014145","Motor Vehicle Accident Response",42.34091586,-71.08771531,"South End","2016"
"33904","I162014143","Motor Vehicle Accident Response",42.30538115,-71.08527061,"Roxbury","2016"
"33905","I162014096","Motor Vehicle Accident Response",42.25637791,-71.12611439,"Hyde Park","2016"
"33906","I162014094","Motor Vehicle Accident Response",42.28861715,-71.12579957,"West Roxbury","2016"
"33907","I162014083","Motor Vehicle Accident Response",42.31742573,-71.07797533,"Roxbury","2016"
"33908","I162014045","Motor Vehicle Accident Response",42.31039358,-71.06399382,"Dorchester","2016"
"33909","I162014038","Motor Vehicle Accident Response",42.33698031,-71.07631576,"South End","2016"
"33910","I162014026","Motor Vehicle Accident Response",42.28642835,-71.15427278,"West Roxbury","2016"
"33911","I162014024","Motor Vehicle Accident Response",42.28264955,-71.08534279,"Mattapan","2016"
"33912","I162014023","Motor Vehicle Accident Response",42.29492396,-71.11910662,"West Roxbury","2016"
"33913","I162014023","Motor Vehicle Accident Response",42.29492396,-71.11910662,"West Roxbury","2016"
"33914","I162014004","Motor Vehicle Accident Response",42.32866284,-71.08563401,"Roxbury","2016"
"33915","I162014004","Motor Vehicle Accident Response",42.32866284,-71.08563401,"Roxbury","2016"
"33916","I162014002","Motor Vehicle Accident Response",42.27246009,-71.10352421,"Mattapan","2016"
"33917","I162013998","Motor Vehicle Accident Response",42.3499624,-71.14762531,"Brighton","2016"
"33918","I162013997","Motor Vehicle Accident Response",42.33178186,-71.09718868,"Roxbury","2016"
"33919","I162013986","Motor Vehicle Accident Response",42.28626592,-71.04799999,"Dorchester","2016"
"33920","I162013973","Motor Vehicle Accident Response",42.26329093,-71.12564759,"Hyde Park","2016"
"33921","I162013972","Motor Vehicle Accident Response",42.2533264,-71.12127557,"Hyde Park","2016"
"33922","I162013971","Motor Vehicle Accident Response",42.2843982,-71.06468373,"Dorchester","2016"
"33923","I162013969","Motor Vehicle Accident Response",42.28541846,-71.08366378,"Mattapan","2016"
"33924","I162013968","Motor Vehicle Accident Response",42.37458912,-71.03830019,"Roxbury","2016"
"33925","I162013963","Motor Vehicle Accident Response",42.29932163,-71.05814159,"Dorchester","2016"
"33926","I162013954","Motor Vehicle Accident Response",42.29997367,-71.08206122,"Mattapan","2016"
"33927","I162013942","Motor Vehicle Accident Response",42.38777475,-71.01769231,"East Boston","2016"
"33928","I162013940","Motor Vehicle Accident Response",42.32908071,-71.07501301,"Roxbury","2016"
"33929","I162013915","Motor Vehicle Accident Response",42.3121651,-71.05472611,"Dorchester","2016"
"33930","I162013910","Motor Vehicle Accident Response",42.29091109,-71.07436978,"Mattapan","2016"
"33931","I162013902","Motor Vehicle Accident Response",42.32814382,-71.09699557,"Roxbury","2016"
"33932","I162013888","Motor Vehicle Accident Response",42.29072142,-71.07373385,"Mattapan","2016"
"33933","I162013886","Motor Vehicle Accident Response",42.34894297,-71.07435751,"South End","2016"
"33934","I162013875","Motor Vehicle Accident Response",42.35301119,-71.13261451,"Brighton","2016"
"33935","I162013866","Motor Vehicle Accident Response",42.34545003,-71.14982459,"Brighton","2016"
"33936","I162013859","Motor Vehicle Accident Response",42.34130609,-71.1449128,"Brighton","2016"
"33937","I162013851","Motor Vehicle Accident Response",42.29026569,-71.16659667,"West Roxbury","2016"
"33938","I162013830","Motor Vehicle Accident Response",42.33733971,-71.03443434,"South Boston","2016"
"33939","I162013821","Motor Vehicle Accident Response",42.34802988,-71.13550939,"Brighton","2016"
"33940","I162013807","Motor Vehicle Accident Response",42.31503085,-71.08344018,"Roxbury","2016"
"33941","I162013789","Motor Vehicle Accident Response",42.31118036,-71.08311324,"Roxbury","2016"
"33942","I162013782","Motor Vehicle Accident Response",42.34999733,-71.0810344,"South End","2016"
"33943","I162013769","Motor Vehicle Accident Response",42.34499963,-71.14507819,"Brighton","2016"
"33944","I162013761","Motor Vehicle Accident Response",42.2783992,-71.06636305,"Dorchester","2016"
"33945","I162013758","Motor Vehicle Accident Response",42.28862665,-71.06350471,"Dorchester","2016"
"33946","I162013745","Motor Vehicle Accident Response",42.354758,-71.051414,"Downtown","2016"
"33947","I162013743","Motor Vehicle Accident Response",42.30492795,-71.05979933,"Dorchester","2016"
"33948","I162013722","Motor Vehicle Accident Response",42.34810188,-71.08814056,"South End","2016"
"33949","I162013707","Motor Vehicle Accident Response",42.339595,-71.065003,"South End","2016"
"33950","I162013702","Motor Vehicle Accident Response",42.2675628,-71.1297447,"Hyde Park","2016"
"33951","I162013695","Motor Vehicle Accident Response",42.31175224,-71.07129329,"Roxbury","2016"
"33952","I162013669","Motor Vehicle Accident Response",42.31165709,-71.05531787,"Dorchester","2016"
"33953","I162013667","Motor Vehicle Accident Response",42.3786229,-71.0286211,"East Boston","2016"
"33954","I162013651","Motor Vehicle Accident Response",42.31363545,-71.08251322,"Roxbury","2016"
"33955","I162013646","Motor Vehicle Accident Response",42.3819736,-71.03768922,"East Boston","2016"
"33956","I162013603","Motor Vehicle Accident Response",42.33919176,-71.09152029,"South End","2016"
"33957","I162013584","Motor Vehicle Accident Response",42.31526714,-71.0630687,"Dorchester","2016"
"33958","I162013560","Motor Vehicle Accident Response",42.32773335,-71.07742977,"Roxbury","2016"
"33959","I162013544","Motor Vehicle Accident Response",42.35179211,-71.13023989,"Brighton","2016"
"33960","I162013533","Motor Vehicle Accident Response",42.31127726,-71.08909334,"Roxbury","2016"
"33961","I162013506","Motor Vehicle Accident Response",42.29993995,-71.08621901,"Mattapan","2016"
"33962","I162013502","Motor Vehicle Accident Response",42.33455374,-71.07560801,"South End","2016"
"33963","I162013492","Motor Vehicle Accident Response",42.32754043,-71.06598386,"South Boston","2016"
"33964","I162013492","Motor Vehicle Accident Response",42.32754043,-71.06598386,"South Boston","2016"
"33965","I162013484","Motor Vehicle Accident Response",42.28910153,-71.04656636,"Dorchester","2016"
"33966","I162013466","Motor Vehicle Accident Response",42.35182446,-71.13313369,"Brighton","2016"
"33967","I162013453","Motor Vehicle Accident Response",42.27491663,-71.09220444,"Mattapan","2016"
"33968","I162013438","Motor Vehicle Accident Response",42.30097791,-71.07077333,"Dorchester","2016"
"33969","I162013437","Motor Vehicle Accident Response",42.33748967,-71.07196107,"South End","2016"
"33970","I162013406","Motor Vehicle Accident Response",42.30948988,-71.06108147,"Dorchester","2016"
"33971","I162013390","Motor Vehicle Accident Response",42.28235232,-71.11485159,"Hyde Park","2016"
"33972","I162013383","Motor Vehicle Accident Response",42.33123776,-71.09140736,"Roxbury","2016"
"33973","I162013369","Motor Vehicle Accident Response",42.27647573,-71.09256906,"Mattapan","2016"
"33974","I162013368","Motor Vehicle Accident Response",42.30127592,-71.08574118,"Mattapan","2016"
"33975","I162013363","Motor Vehicle Accident Response",42.35300013,-71.16884902,"Brighton","2016"
"33976","I162013355","Motor Vehicle Accident Response",42.33475847,-71.08903954,"Roxbury","2016"
"33977","I162013343","Motor Vehicle Accident Response",42.30313982,-71.06057855,"Dorchester","2016"
"33978","I162013325","Motor Vehicle Accident Response",42.27097389,-71.10339094,"Hyde Park","2016"
"33979","I162013310","Motor Vehicle Accident Response",42.35199203,-71.12223341,"Brighton","2016"
"33980","I162013287","Motor Vehicle Accident Response",42.32074773,-71.08179833,"Roxbury","2016"
"33981","I162013279","Motor Vehicle Accident Response",42.30238403,-71.07781168,"Dorchester","2016"
"33982","I162013265","Motor Vehicle Accident Response",42.31007897,-71.07228855,"Dorchester","2016"
"33983","I162013256","Motor Vehicle Accident Response",42.33922146,-71.05037663,"South Boston","2016"
"33984","I162013249","Motor Vehicle Accident Response",42.33606304,-71.10782832,"Roxbury","2016"
"33985","I162013246","Motor Vehicle Accident Response",42.34492261,-71.08109885,"South End","2016"
"33986","I162013236","Motor Vehicle Accident Response",42.26810916,-71.12090547,"Hyde Park","2016"
"33987","I162013231","Motor Vehicle Accident Response",42.31399987,-71.08880794,"Roxbury","2016"
"33988","I162013195","Motor Vehicle Accident Response",42.3538772,-71.05830207,"Downtown","2016"
"33989","I162013185","Motor Vehicle Accident Response",42.32926098,-71.07900139,"Roxbury","2016"
"33990","I162013162","Motor Vehicle Accident Response",42.31989006,-71.07626209,"Roxbury","2016"
"33991","I162013158","Motor Vehicle Accident Response",42.35067063,-71.07520557,"South End","2016"
"33992","I162013156","Motor Vehicle Accident Response",42.31275031,-71.09388736,"Roxbury","2016"
"33993","I162013155","Motor Vehicle Accident Response",42.31655789,-71.05259815,"Dorchester","2016"
"33994","I162013150","Motor Vehicle Accident Response",42.35066174,-71.06602232,"Downtown","2016"
"33995","I162013132","Motor Vehicle Accident Response",42.32706721,-71.10128822,"Roxbury","2016"
"33996","I162013097","Motor Vehicle Accident Response",42.31788029,-71.0862988,"Roxbury","2016"
"33997","I162013056","Motor Vehicle Accident Response",42.35401532,-71.14578735,"Brighton","2016"
"33998","I162013041","Motor Vehicle Accident Response",42.36110964,-71.06741369,"Downtown","2016"
"33999","I162013034","Motor Vehicle Accident Response",42.31892106,-71.064284,"Roxbury","2016"
"34000","I162013025","Motor Vehicle Accident Response",42.34041044,-71.14372963,"Brighton","2016"
"34001","I162013020","Motor Vehicle Accident Response",42.28138248,-71.16858162,"West Roxbury","2016"
"34002","I162012974","Motor Vehicle Accident Response",42.28623708,-71.07768279,"Mattapan","2016"
"34003","I162012971","Motor Vehicle Accident Response",42.28728494,-71.15306857,"West Roxbury","2016"
"34004","I162012969","Motor Vehicle Accident Response",42.35188271,-71.1564776,"Brighton","2016"
"34005","I162012956","Motor Vehicle Accident Response",42.29549707,-71.07211394,"Dorchester","2016"
"34006","I162012936","Motor Vehicle Accident Response",42.30573977,-71.06762362,"Dorchester","2016"
"34007","I162012935","Motor Vehicle Accident Response",42.26701085,-71.12096171,"Hyde Park","2016"
"34008","I162012927","Motor Vehicle Accident Response",42.34605151,-71.15563119,"Brighton","2016"
"34009","I162012906","Motor Vehicle Accident Response",42.31571781,-71.04832345,"South Boston","2016"
"34010","I162012899","Motor Vehicle Accident Response",42.30199289,-71.07409024,"Dorchester","2016"
"34011","I162012892","Motor Vehicle Accident Response",42.33631343,-71.0695442,"South End","2016"
"34012","I162012845","Motor Vehicle Accident Response",42.31251728,-71.07977497,"Roxbury","2016"
"34013","I162012813","Motor Vehicle Accident Response",42.32373333,-71.08482658,"Roxbury","2016"
"34014","I162012799","Motor Vehicle Accident Response",42.33515685,-71.0947747,"Roxbury","2016"
"34015","I162012789","Motor Vehicle Accident Response",42.33421,-71.104919,"Roxbury","2016"
"34016","I162012765","Motor Vehicle Accident Response",42.27270021,-71.09971518,"Mattapan","2016"
"34017","I162012762","Motor Vehicle Accident Response",42.32614559,-71.05349144,"South Boston","2016"
"34018","I162012760","Motor Vehicle Accident Response",42.36174101,-71.06376562,"Downtown","2016"
"34019","I162012754","Motor Vehicle Accident Response",42.33558469,-71.07713044,"South End","2016"
"34020","I162012753","Motor Vehicle Accident Response",42.33827457,-71.06678677,"South End","2016"
"34021","I162012744","Motor Vehicle Accident Response",42.28411373,-71.07938717,"Mattapan","2016"
"34022","I162012722","Motor Vehicle Accident Response",42.29386305,-71.06123038,"Dorchester","2016"
"34023","I162012713","Motor Vehicle Accident Response",42.334912,-71.088464,"Roxbury","2016"
"34024","I162012674","Motor Vehicle Accident Response",42.28202294,-71.07125917,"Dorchester","2016"
"34025","I162012642","Motor Vehicle Accident Response",42.32814382,-71.09699557,"Roxbury","2016"
"34026","I162012633","Motor Vehicle Accident Response",42.28890049,-71.06266918,"Dorchester","2016"
"34027","I162012631","Motor Vehicle Accident Response",42.38239221,-71.07890586,"Charlestown","2016"
"34028","I162012623","Motor Vehicle Accident Response",42.32026165,-71.08600267,"Roxbury","2016"
"34029","I162012618","Motor Vehicle Accident Response",42.2703642,-71.09949286,"Mattapan","2016"
"34030","I162012615","Motor Vehicle Accident Response",42.2806123,-71.08350146,"Mattapan","2016"
"34031","I162012610","Motor Vehicle Accident Response",42.38173406,-71.02264185,"East Boston","2016"
"34032","I162012605","Motor Vehicle Accident Response",42.32133396,-71.07581186,"Roxbury","2016"
"34033","I162012598","Motor Vehicle Accident Response",42.38258002,-71.03184167,"East Boston","2016"
"34034","I162012594","Motor Vehicle Accident Response",42.31614182,-71.09833064,"Jamaica Plain","2016"
"34035","I162012579","Motor Vehicle Accident Response",42.33153805,-71.08015661,"Roxbury","2016"
"34036","I162012534","Motor Vehicle Accident Response",42.30984689,-71.0756633,"Roxbury","2016"
"34037","I162012506","Motor Vehicle Accident Response",42.29928376,-71.059172,"Dorchester","2016"
"34038","I162012499","Motor Vehicle Accident Response",42.30971857,-71.10429432,"Jamaica Plain","2016"
"34039","I162012498","Motor Vehicle Accident Response",42.33598881,-71.07764721,"South End","2016"
"34040","I162012495","Motor Vehicle Accident Response",42.34754258,-71.0506621,"South Boston","2016"
"34041","I162012494","Motor Vehicle Accident Response",42.35683318,-71.05842905,"Downtown","2016"
"34042","I162012492","Motor Vehicle Accident Response",42.38934658,-71.00516847,"East Boston","2016"
"34043","I162012486","Motor Vehicle Accident Response",42.35302384,-71.1547504,"Brighton","2016"
"34044","I162012455","Motor Vehicle Accident Response",42.33789449,-71.09306889,"South End","2016"
"34045","I162012436","Motor Vehicle Accident Response",42.33789449,-71.09306889,"South End","2016"
"34046","I162012360","Motor Vehicle Accident Response",42.31705299,-71.06521384,"Roxbury","2016"
"34047","I162012353","Motor Vehicle Accident Response",42.34900739,-71.13860108,"Brighton","2016"
"34048","I162012343","Motor Vehicle Accident Response",42.37128837,-71.03716557,"East Boston","2016"
"34049","I162012341","Motor Vehicle Accident Response",42.30854728,-71.05821219,"Dorchester","2016"
"34050","I162012340","Motor Vehicle Accident Response",42.34651823,-71.14964882,"Brighton","2016"
"34051","I162012338","Motor Vehicle Accident Response",42.32639844,-71.11152626,"Jamaica Plain","2016"
"34052","I162012333","Motor Vehicle Accident Response",42.34432328,-71.15778368,"Brighton","2016"
"34053","I162012332","Motor Vehicle Accident Response",42.35593962,-71.16244163,"Brighton","2016"
"34054","I162012329","Motor Vehicle Accident Response",42.33515685,-71.0947747,"Roxbury","2016"
"34055","I162012328","Motor Vehicle Accident Response",42.3102819,-71.10373449,"Jamaica Plain","2016"
"34056","I162012314","Motor Vehicle Accident Response",42.28184113,-71.09871709,"Mattapan","2016"
"34057","I162012304","Motor Vehicle Accident Response",42.32665471,-71.10679596,"Jamaica Plain","2016"
"34058","I162012301","Motor Vehicle Accident Response",42.36106519,-71.06910651,"Downtown","2016"
"34059","I162012294","Motor Vehicle Accident Response",42.34414013,-71.07130519,"South End","2016"
"34060","I162012291","Motor Vehicle Accident Response",42.28678712,-71.0449173,"Dorchester","2016"
"34061","I162012280","Motor Vehicle Accident Response",42.35055412,-71.09056227,"South End","2016"
"34062","I162012277","Motor Vehicle Accident Response",42.26995362,-71.09006602,"Mattapan","2016"
"34063","I162012274","Motor Vehicle Accident Response",42.351114,-71.145008,"Brighton","2016"
"34064","I162012243","Motor Vehicle Accident Response",42.31115413,-71.08677174,"Roxbury","2016"
"34065","I162012242","Motor Vehicle Accident Response",42.34598303,-71.09031847,"South End","2016"
"34066","I162012225","Motor Vehicle Accident Response",42.38260122,-71.03930935,"East Boston","2016"
"34067","I162012223","Motor Vehicle Accident Response",42.38317691,-71.01464363,"East Boston","2016"
"34068","I162012222","Motor Vehicle Accident Response",42.34298822,-71.06249834,"South End","2016"
"34069","I162012209","Motor Vehicle Accident Response",42.30308131,-71.05945101,"Dorchester","2016"
"34070","I162012157","Motor Vehicle Accident Response",42.26387176,-71.10792081,"Hyde Park","2016"
"34071","I162012142","Motor Vehicle Accident Response",42.32854498,-71.07726702,"Roxbury","2016"
"34072","I162012130","Motor Vehicle Accident Response",42.26893891,-71.10477517,"Hyde Park","2016"
"34073","I162012129","Motor Vehicle Accident Response",42.31517406,-71.05671909,"Dorchester","2016"
"34074","I162012096","Motor Vehicle Accident Response",42.337348,-71.086119,"South End","2016"
"34075","I162012039","Motor Vehicle Accident Response",42.31822998,-71.0617624,"Dorchester","2016"
"34076","I162012025","Motor Vehicle Accident Response",42.29498763,-71.0562736,"Dorchester","2016"
"34077","I162012022","Motor Vehicle Accident Response",42.31855552,-71.0717361,"Roxbury","2016"
"34078","I162012014","Motor Vehicle Accident Response",42.30861375,-71.08591052,"Roxbury","2016"
"34079","I162012011","Motor Vehicle Accident Response",42.31056633,-71.10345762,"Jamaica Plain","2016"
"34080","I162011999","Motor Vehicle Accident Response",42.33773362,-71.03548407,"South Boston","2016"
"34081","I162011991","Motor Vehicle Accident Response",42.320004,-71.059683,"South Boston","2016"
"34082","I162011974","Motor Vehicle Accident Response",42.34376458,-71.08866865,"South End","2016"
"34083","I162011966","Motor Vehicle Accident Response",42.32706721,-71.10128822,"Roxbury","2016"
"34084","I162011950","Motor Vehicle Accident Response",42.38378962,-71.07480607,"Charlestown","2016"
"34085","I162011931","Motor Vehicle Accident Response",42.34497953,-71.14090626,"Brighton","2016"
"34086","I162011919","Motor Vehicle Accident Response",42.37864819,-71.03089238,"East Boston","2016"
"34087","I162011895","Motor Vehicle Accident Response",42.33613157,-71.08616978,"South End","2016"
"34088","I162011889","Motor Vehicle Accident Response",42.28608881,-71.14255416,"West Roxbury","2016"
"34089","I162011881","Motor Vehicle Accident Response",42.30971857,-71.10429432,"Jamaica Plain","2016"
"34090","I162011866","Motor Vehicle Accident Response",42.35766829,-71.12729676,"Brighton","2016"
"34091","I162011855","Motor Vehicle Accident Response",42.30370925,-71.08313459,"Roxbury","2016"
"34092","I162011850","Motor Vehicle Accident Response",42.28608881,-71.14255416,"West Roxbury","2016"
"34093","I162011850","Motor Vehicle Accident Response",42.28608881,-71.14255416,"West Roxbury","2016"
"34094","I162011843","Motor Vehicle Accident Response",42.34810188,-71.08814056,"South End","2016"
"34095","I162011837","Motor Vehicle Accident Response",42.26865614,-71.11215892,"Hyde Park","2016"
"34096","I162011828","Motor Vehicle Accident Response",42.26693203,-71.11138401,"Hyde Park","2016"
"34097","I162011819","Motor Vehicle Accident Response",42.30995208,-71.05788994,"Dorchester","2016"
"34098","I162011803","Motor Vehicle Accident Response",42.30926218,-71.10242845,"Jamaica Plain","2016"
"34099","I162011793","Motor Vehicle Accident Response",42.32696647,-71.06198607,"West Roxbury","2016"
"34100","I162011788","Motor Vehicle Accident Response",42.27436376,-71.09136935,"Mattapan","2016"
"34101","I162011785","Motor Vehicle Accident Response",42.32053872,-71.11086853,"Jamaica Plain","2016"
"34102","I162011780","Motor Vehicle Accident Response",42.39352862,-71.01158244,"East Boston","2016"
"34103","I162011758","Motor Vehicle Accident Response",42.27531312,-71.11587798,"Hyde Park","2016"
"34104","I162011751","Motor Vehicle Accident Response",42.332964,-71.080996,"South End","2016"
"34105","I162011697","Motor Vehicle Accident Response",42.24637931,-71.13627572,"Hyde Park","2016"
"34106","I162011684","Motor Vehicle Accident Response",42.38196259,-71.07144973,"Charlestown","2016"
"34107","I162011679","Motor Vehicle Accident Response",42.36643546,-71.06135413,"Downtown","2016"
"34108","I162011678","Motor Vehicle Accident Response",42.30358612,-71.06437082,"Dorchester","2016"
"34109","I162011672","Motor Vehicle Accident Response",42.36478627,-71.05825825,"Downtown","2016"
"34110","I162011666","Motor Vehicle Accident Response",42.28728494,-71.15306857,"West Roxbury","2016"
"34111","I162011657","Motor Vehicle Accident Response",42.33104018,-71.08089782,"Roxbury","2016"
"34112","I162011654","Motor Vehicle Accident Response",42.31052567,-71.05107135,"Dorchester","2016"
"34113","I162011653","Motor Vehicle Accident Response",42.38117064,-71.07213904,"Charlestown","2016"
"34114","I162011643","Motor Vehicle Accident Response",42.27298632,-71.10994946,"Hyde Park","2016"
"34115","I162011640","Motor Vehicle Accident Response",42.35094628,-71.06685604,"Downtown","2016"
"34116","I162011632","Motor Vehicle Accident Response",42.29056228,-71.12500267,"West Roxbury","2016"
"34117","I162011625","Motor Vehicle Accident Response",42.29993995,-71.08621901,"Mattapan","2016"
"34118","I162011621","Motor Vehicle Accident Response",42.35009599,-71.0773211,"South End","2016"
"34119","I162011610","Motor Vehicle Accident Response",42.29056228,-71.12500267,"West Roxbury","2016"
"34120","I162011561","Motor Vehicle Accident Response",42.32809966,-71.06321676,"Roxbury","2016"
"34121","I162011558","Motor Vehicle Accident Response",42.34056707,-71.15074577,"Brighton","2016"
"34122","I162011556","Motor Vehicle Accident Response",42.2568102,-71.12918339,"Hyde Park","2016"
"34123","I162011545","Motor Vehicle Accident Response",42.3211829,-71.1068278,"Jamaica Plain","2016"
"34124","I162011542","Motor Vehicle Accident Response",42.3247019,-71.07542683,"Roxbury","2016"
"34125","I162011529","Motor Vehicle Accident Response",42.31619992,-71.06467201,"Dorchester","2016"
"34126","I162011528","Motor Vehicle Accident Response",42.26194848,-71.10971613,"Hyde Park","2016"
"34127","I162011520","Motor Vehicle Accident Response",42.28640594,-71.11789022,"Hyde Park","2016"
"34128","I162011518","Motor Vehicle Accident Response",42.33416161,-71.07989104,"South End","2016"
"34129","I162011490","Motor Vehicle Accident Response",42.2969956,-71.15768601,"West Roxbury","2016"
"34130","I162011488","Motor Vehicle Accident Response",42.31944397,-71.07239231,"Roxbury","2016"
"34131","I162011487","Motor Vehicle Accident Response",42.35669329,-71.05374582,"Downtown","2016"
"34132","I162011460","Motor Vehicle Accident Response",42.28593201,-71.12933705,"West Roxbury","2016"
"34133","I162011446","Motor Vehicle Accident Response",42.29549707,-71.07211394,"Dorchester","2016"
"34134","I162011427","Motor Vehicle Accident Response",42.34402658,-71.06206392,"South End","2016"
"34135","I162011417","Motor Vehicle Accident Response",42.3568384,-71.05077771,"Downtown","2016"
"34136","I162011403","Motor Vehicle Accident Response",42.37548425,-71.06872766,"Charlestown","2016"
"34137","I162011399","Motor Vehicle Accident Response",42.29828416,-71.07869447,"Mattapan","2016"
"34138","I162011394","Motor Vehicle Accident Response",42.35317035,-71.13402531,"Brighton","2016"
"34139","I162011384","Motor Vehicle Accident Response",42.28679571,-71.13067144,"West Roxbury","2016"
"34140","I162011381","Motor Vehicle Accident Response",42.33325233,-71.05028425,"South Boston","2016"
"34141","I162011336","Motor Vehicle Accident Response",42.37834754,-71.06621596,"Charlestown","2016"
"34142","I162011316","Motor Vehicle Accident Response",42.34957176,-71.10209305,"South End","2016"
"34143","I162011295","Motor Vehicle Accident Response",42.33684226,-71.09337009,"South End","2016"
"34144","I162011294","Motor Vehicle Accident Response",42.2681538,-71.09286157,"Mattapan","2016"
"34145","I162011294","Motor Vehicle Accident Response",42.2681538,-71.09286157,"Mattapan","2016"
"34146","I162011271","Motor Vehicle Accident Response",42.28681029,-71.13009609,"West Roxbury","2016"
"34147","I162011259","Motor Vehicle Accident Response",42.33268721,-71.02913925,"South Boston","2016"
"34148","I162011256","Motor Vehicle Accident Response",42.37544927,-71.06710639,"Charlestown","2016"
"34149","I162011251","Motor Vehicle Accident Response",42.32858028,-71.05498561,"South Boston","2016"
"34150","I162011241","Motor Vehicle Accident Response",42.28985605,-71.08377547,"Mattapan","2016"
"34151","I162011237","Motor Vehicle Accident Response",42.29620667,-71.05487852,"Dorchester","2016"
"34152","I162011229","Motor Vehicle Accident Response",42.28414189,-71.14485739,"West Roxbury","2016"
"34153","I162011228","Motor Vehicle Accident Response",42.31856949,-71.06549715,"Roxbury","2016"
"34154","I162011222","Motor Vehicle Accident Response",42.36240281,-71.06954652,"Downtown","2016"
"34155","I162011218","Motor Vehicle Accident Response",42.32104457,-71.09281974,"Roxbury","2016"
"34156","I162011213","Motor Vehicle Accident Response",42.33087354,-71.03406164,"South Boston","2016"
"34157","I162011200","Motor Vehicle Accident Response",42.30254239,-71.0595669,"Dorchester","2016"
"34158","I162011184","Motor Vehicle Accident Response",42.28646063,-71.07268587,"Mattapan","2016"
"34159","I162011182","Motor Vehicle Accident Response",42.33307103,-71.03820614,"South Boston","2016"
"34160","I162011154","Motor Vehicle Accident Response",42.33799689,-71.1056602,"Roxbury","2016"
"34161","I162011150","Motor Vehicle Accident Response",42.38453183,-71.02232294,"East Boston","2016"
"34162","I162011149","Motor Vehicle Accident Response",42.31049939,-71.07733579,"Roxbury","2016"
"34163","I162011139","Motor Vehicle Accident Response",42.25804343,-71.12817415,"Hyde Park","2016"
"34164","I162011134","Motor Vehicle Accident Response",42.34934252,-71.16386818,"Brighton","2016"
"34165","I162011127","Motor Vehicle Accident Response",42.34657497,-71.0743865,"South End","2016"
"34166","I162011121","Motor Vehicle Accident Response",42.30895633,-71.12014007,"Jamaica Plain","2016"
"34167","I162011118","Motor Vehicle Accident Response",42.34285014,-71.06516235,"South End","2016"
"34168","I162011108","Motor Vehicle Accident Response",42.27905923,-71.13130508,"West Roxbury","2016"
"34169","I162011070","Motor Vehicle Accident Response",42.33555274,-71.08393847,"South End","2016"
"34170","I162011067","Motor Vehicle Accident Response",42.33504938,-71.07879668,"South End","2016"
